Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
589,Samu Costa,pt POR,MF,Mallorca,es La Liga,24,2000,34,31,2697,30.0,7,2,9,7,0,0,11,0,0.23,0.07,0.30,0.23,0.30,Matches
590,David Costas,es ESP,DF,Oviedo,es La Liga,30,1995,25,22,2066,23.0,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
591,Grégoire Coudert,fr FRA,GK,Brest,fr Ligue 1,26,1999,25,24,2192,24.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
592,Vladimír Coufal,cz CZE,"DF,MF",Hoffenheim,de Bundesliga,32,1992,34,34,3012,33.5,1,8,9,1,0,0,4,0,0.03,0.24,0.27,0.03,0.27,Matches
593,Abdoul Coulibaly,de GER,DF,Werder Bremen,de Bundesliga,18,2007,27,24,2120,23.6,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,Matches
594,Djibril Coulibaly,fr FRA,MF,Nice,fr Ligue 1,16,2008,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
595,Lassana Coulibaly,ml MLI,MF,Lecce,it Serie A,29,1996,33,31,2689,29.9,3,1,4,3,0,0,4,0,0.10,0.03,0.13,0.10,0.13,Matches
596,Lasso Coulibaly,ci CIV,MF,Auxerre,fr Ligue 1,22,2002,17,1,321,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
597,Mamadou Coulibaly,fr FRA,MF,Monaco,fr Ligue 1,21,2004,25,15,1381,15.3,3,3,6,3,0,0,7,1,0.20,0.20,0.39,0.20,0.39,Matches
598,Soumaïla Coulibaly,fr FRA,DF,Brest,fr Ligue 1,21,2003,16,15,1338,14.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
599,Woyo Coulibaly,ml MLI,DF,Sassuolo,it Serie A,26,1999,20,9,1054,11.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
600,Marius Courcoul,fr FRA,MF,Angers,fr Ligue 1,18,2007,18,3,374,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
601,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,33,1992,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
602,Yan Couto,br BRA,MF,Dortmund,de Bundesliga,23,2002,19,11,997,11.1,2,2,4,2,0,0,4,0,0.18,0.18,0.36,0.18,0.36,Matches
603,Patrice Čović,hr CRO,MF,Werder Bremen,de Bundesliga,18,2007,15,2,351,3.9,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches
604,Nicolas Cozza,fr FRA,DF,Nantes,fr Ligue 1,26,1999,29,25,2301,25.6,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches
605,Ben Cremaschi,us USA,MF,Parma,it Serie A,20,2005,8,2,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
606,Charlie Cresswell,eng ENG,DF,Toulouse,fr Ligue 1,22,2002,29,28,2533,28.1,3,2,5,3,0,0,8,0,0.11,0.07,0.18,0.11,0.18,Matches
607,Bryan Cristante,it ITA,MF,Roma,it Serie A,30,1995,37,36,3094,34.4,2,1,3,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09,Matches
608,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,33,1992,15,7,649,7.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
609,Juan Cuadrado,co COL,MF,Pisa,it Serie A,37,1988,19,2,506,5.6,1,0,1,0,1,1,3,0,0.18,0.00,0.18,0.00,0.00,Matches
610,Pau Cubarsí,es ESP,DF,Barcelona,es La Liga,18,2007,31,31,2703,30.0,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches
611,Miguel Cubo,es ESP,FW,Atlético Madrid,es La Liga,17,2008,2,0,50,0.6,1,0,1,1,0,0,0,0,1.80,0.00,1.80,1.80,1.80,Matches
612,Cucho,co COL,FW,Real Betis,es La Liga,26,1999,32,30,2580,28.7,11,3,14,10,1,1,5,0,0.38,0.10,0.49,0.35,0.45,Matches
613,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,27,1998,34,31,2707,30.1,1,4,5,1,0,0,8,1,0.03,0.13,0.17,0.03,0.17,Matches
614,Jorge Cuenca,es ESP,DF,Fulham,eng Premier League,25,1999,15,11,938,10.4,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
615,Montrell Culbreath,de GER,"MF,DF",Leverkusen,de Bundesliga,17,2007,12,9,736,8.2,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches
616,Josh Cullen,ie IRL,MF,Burnley,eng Premier League,29,1996,18,18,1514,16.8,2,2,4,2,0,0,2,0,0.12,0.12,0.24,0.12,0.24,Matches
617,Pablo Cuñat,es ESP,GK,Levante,es La Liga,23,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
618,Jair Cunha,br BRA,DF,Nottingham,eng Premier League,20,2005,9,6,517,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
619,Matheus Cunha,br BRA,"MF,FW",Manchester Utd,eng Premier League,26,1999,33,29,2494,27.7,10,2,12,10,0,0,4,0,0.36,0.07,0.43,0.36,0.43,Matches
620,Patrick Cutrone,it ITA,FW,Parma,it Serie A,27,1998,15,11,888,9.9,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
621,Lucas Da Cunha,fr FRA,MF,Como,it Serie A,24,2001,36,31,2739,30.4,6,4,10,2,4,4,4,0,0.20,0.13,0.33,0.07,0.20,Matches
622,Adam Daghim,dk DEN,"MF,FW",Wolfsburg,de Bundesliga,19,2005,27,12,1364,15.2,2,3,5,2,0,0,3,0,0.13,0.20,0.33,0.13,0.33,Matches
623,Finn Dahmen,de GER,GK,Augsburg,de Bundesliga,27,1998,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
624,Mahmoud Dahoud,de GER,"MF,FW",Frankfurt,de Bundesliga,29,1996,15,8,716,8.0,2,3,5,2,0,0,0,0,0.25,0.38,0.63,0.25,0.63,Matches
625,David Daiber,pt POR,FW,Bayern Munich,de Bundesliga,18,2007,2,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
626,Ameen Al-Dakhil,be BEL,DF,Stuttgart,de Bundesliga,23,2002,8,3,380,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
627,Thijs Dallinga,nl NED,FW,Bologna,it Serie A,24,2000,23,9,811,9.0,2,2,4,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44,Matches
628,Diogo Dalot,pt POR,"DF,MF",Manchester Utd,eng Premier League,26,1999,34,29,2614,29.0,1,3,4,1,0,0,5,0,0.03,0.10,0.14,0.03,0.14,Matches
629,Muhammed Damar,de GER,"MF,FW",Hoffenheim,de Bundesliga,21,2004,15,2,277,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
630,Damián,es ESP,MF,Getafe,es La Liga,22,2003,3,2,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
631,Mikkel Damsgaard,dk DEN,MF,Brentford,eng Premier League,25,2000,33,24,2054,22.8,4,4,8,4,0,0,0,0,0.18,0.18,0.35,0.18,0.35,Matches
632,Arnaut Danjuma,nl NED,"MF,FW",Valencia,es La Liga,28,1997,30,18,1628,18.1,3,2,5,3,0,1,0,0,0.17,0.11,0.28,0.17,0.28,Matches
633,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,21,2004,33,32,2830,31.4,3,1,4,3,0,0,3,0,0.10,0.03,0.13,0.10,0.13,Matches
634,Kevin Danso,at AUT,DF,Tottenham,eng Premier League,26,1998,24,17,1494,16.6,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
635,Dante,br BRA,DF,Nice,fr Ligue 1,41,1983,12,9,849,9.4,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
636,Bence Dárdai,hu HUN,MF,Wolfsburg,de Bundesliga,19,2006,1,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
637,Aiman Dardari,lu LUX,MF,Augsburg,de Bundesliga,20,2005,3,0,34,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
638,Sergi Darder,es ESP,MF,Mallorca,es La Liga,31,1993,38,30,2680,29.8,1,5,6,1,0,0,3,0,0.03,0.17,0.20,0.03,0.20,Matches
639,Karl Darlow,wls WAL,GK,Leeds United,eng Premier League,34,1990,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
640,Matteo Darmian,it ITA,"MF,DF",Inter,it Serie A,35,1989,6,2,248,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
641,Josh Dasilva,eng ENG,MF,Brentford,eng Premier League,26,1998,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
642,David Datro Fofana,ci CIV,FW,Strasbourg,fr Ligue 1,22,2002,5,3,171,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
643,Juan David Cabal,co COL,MF,Juventus,it Serie A,24,2001,12,2,296,3.3,2,0,2,2,0,0,1,0,0.61,0.00,0.61,0.61,0.61,Matches
644,Jonathan David,ca CAN,FW,Juventus,it Serie A,25,2000,35,20,1781,19.8,6,4,10,6,0,1,0,0,0.30,0.20,0.51,0.30,0.51,Matches
645,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,24,2000,13,6,525,5.8,1,3,4,1,0,0,1,0,0.17,0.51,0.69,0.17,0.69,Matches
646,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,32,1993,3,2,137,1.5,1,0,1,1,0,0,1,0,0.66,0.00,0.66,0.66,0.66,Matches
647,Davinchi,es ESP,DF,Getafe,es La Liga,17,2007,14,7,700,7.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
648,Keinan Davis,eng ENG,FW,Udinese,it Serie A,27,1998,30,27,2065,22.9,10,4,14,6,4,4,5,0,0.44,0.17,0.61,0.26,0.44,Matches
649,Kevin De Bruyne,be BEL,MF,Napoli,it Serie A,34,1991,18,13,1165,12.9,5,2,7,2,3,3,1,0,0.39,0.15,0.54,0.15,0.31,Matches
650,Mathys De Carvalho,fr FRA,MF,Lyon,fr Ligue 1,20,2005,11,3,295,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
651,Maxim De Cuyper,be BEL,"DF,MF",Brighton,eng Premier League,24,2000,30,17,1414,15.7,2,3,5,2,0,0,2,0,0.13,0.19,0.32,0.13,0.32,Matches
652,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,it Serie A,24,2001,31,26,2177,24.2,3,5,8,3,0,0,4,0,0.12,0.21,0.33,0.12,0.33,Matches
653,Jeffrey De Lange,nl NED,GK,Marseille,fr Ligue 1,27,1998,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
654,Manuel De Luca,it ITA,FW,Cremonese,it Serie A,27,1998,2,0,16,0.2,1,0,1,0,1,1,0,0,5.63,0.00,5.63,0.00,0.00,Matches
655,Théo De Percin,mq MTQ,GK,Auxerre,fr Ligue 1,24,2001,8,5,598,6.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
656,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,37,1988,12,6,491,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
657,Thibault De Smet,be BEL,DF,Paris FC,fr Ligue 1,27,1998,17,13,1144,12.7,0,1,1,0,0,0,6,2,0.00,0.08,0.08,0.00,0.08,Matches
658,Koni De Winter,be BEL,DF,Milan,it Serie A,23,2002,26,19,1800,20.0,1,1,2,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10,Matches
659,Alessandro Deiola,it ITA,"MF,DF",Cagliari,it Serie A,29,1995,20,17,1430,15.9,0,2,2,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches
660,Romain Del Castillo,fr FRA,"MF,FW",Brest,fr Ligue 1,29,1996,32,32,2625,29.2,9,3,12,3,6,8,2,1,0.31,0.10,0.41,0.10,0.21,Matches
661,Thomas Delaine,fr FRA,"MF,DF",Le Havre,fr Ligue 1,33,1992,5,2,201,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
662,Liam Delap,eng ENG,FW,Chelsea,eng Premier League,22,2003,28,12,1107,12.3,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
663,Fisayo Dele-Bashiru,ng NGA,MF,Lazio,it Serie A,24,2001,24,11,1187,13.2,1,0,1,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,Matches
664,Enrico Delprato,it ITA,"DF,MF",Parma,it Serie A,25,1999,35,34,2951,32.8,2,0,2,2,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches
665,Olivier Deman,be BEL,"DF,MF",Werder Bremen,de Bundesliga,25,2000,16,14,1254,13.9,1,2,3,1,0,0,3,0,0.07,0.14,0.22,0.07,0.22,Matches
666,Pape Demba Diop,sn SEN,MF,Toulouse,fr Ligue 1,21,2003,15,13,1181,13.1,1,2,3,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,Matches
667,Ali Dembélé,fr FRA,DF,Torino,it Serie A,21,2004,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
668,Ousmane Dembélé,fr FRA,FW,PSG,fr Ligue 1,28,1997,22,11,1063,11.8,10,7,17,8,2,3,0,0,0.85,0.59,1.44,0.68,1.27,Matches
669,Jessy Deminguet,fr FRA,MF,Metz,fr Ligue 1,27,1998,31,25,1995,22.2,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches
670,Ermedin Demirović,ba BIH,FW,Stuttgart,de Bundesliga,27,1998,25,17,1497,16.6,12,3,15,11,1,1,5,0,0.72,0.18,0.90,0.66,0.84,Matches
671,Rav van den Berg,nl NED,DF,Köln,de Bundesliga,21,2004,14,12,1131,12.6,0,1,1,0,0,0,0,1,0.00,0.08,0.08,0.00,0.08,Matches
672,Sepp van den Berg,nl NED,DF,Brentford,eng Premier League,23,2001,32,30,2763,30.7,0,2,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
673,Branco van den Boomen,nl NED,MF,Angers,fr Ligue 1,30,1995,15,14,1238,13.8,0,1,1,0,0,1,3,0,0.00,0.07,0.07,0.00,0.07,Matches
674,Leander Dendoncker,be BEL,MF,Oviedo,es La Liga,30,1995,19,15,1330,14.8,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches
675,Daniel Denoon,ch SUI,DF,Pisa,it Serie A,21,2004,2,2,122,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
676,Nelson Deossa,co COL,MF,Real Betis,es La Liga,25,2000,20,8,743,8.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
677,Jesse Derry,eng ENG,MF,Chelsea,eng Premier League,18,2007,1,1,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
678,Rémy Descamps,fr FRA,GK,Lyon,fr Ligue 1,29,1996,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
679,Bahmed Deuff,mr MTN,MF,Nantes,fr Ligue 1,19,2006,11,1,250,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
680,Justin Devenny,nir NIR,"MF,FW",Crystal Palace,eng Premier League,21,2003,21,7,796,8.8,1,0,1,0,1,1,0,0,0.11,0.00,0.11,0.00,0.00,Matches
681,Tidiane Devernois,fr FRA,MF,Auxerre,fr Ligue 1,17,2007,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
682,Kiernan Dewsbury-Hall,eng ENG,MF,Everton,eng Premier League,26,1998,31,30,2626,29.2,8,4,12,8,0,0,6,0,0.27,0.14,0.41,0.27,0.41,Matches
683,Raffaele Di Gennaro,it ITA,GK,Inter,it Serie A,31,1993,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
684,Michele Di Gregorio,it ITA,GK,Juventus,it Serie A,28,1997,30,29,2655,29.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
685,Giovanni Di Lorenzo,it ITA,"DF,MF",Napoli,it Serie A,31,1993,26,26,2276,25.3,2,1,3,2,0,0,1,0,0.08,0.04,0.12,0.08,0.12,Matches
686,Alessandro Di Pardo,it ITA,"DF,MF",Cagliari,it Serie A,26,1999,3,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
687,Boulaye Dia,sn SEN,"FW,MF",Lazio,it Serie A,28,1996,27,14,1253,13.9,1,2,3,1,0,0,1,0,0.07,0.14,0.22,0.07,0.22,Matches
688,Ibrahim Diabaté,ci CIV,FW,Alavés,es La Liga,25,1999,10,6,578,6.4,2,0,2,2,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches
689,Bambo Diaby,sn SEN,DF,Elche,es La Liga,27,1997,4,1,102,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
690,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,28,1996,8,7,543,6.0,1,0,1,1,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches
691,Bafodé Diakité,fr FRA,DF,Bournemouth,eng Premier League,24,2001,18,15,1277,14.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
692,Amad Diallo,ci CIV,MF,Manchester Utd,eng Premier League,23,2002,32,27,2341,26.0,2,3,5,2,0,0,2,0,0.08,0.12,0.19,0.08,0.19,Matches
693,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,30,1995,25,21,1909,21.2,4,1,5,4,0,1,0,0,0.19,0.05,0.24,0.19,0.24,Matches
694,Zoumana Diallo,fr FRA,FW,Nice,fr Ligue 1,20,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
695,Grady Diangana,cd COD,"MF,FW",Elche,es La Liga,27,1998,20,13,926,10.3,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches
696,Assane Diao,sn SEN,MF,Como,it Serie A,19,2005,17,13,1075,11.9,2,1,3,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25,Matches
697,Soriba Diaoune,fr FRA,MF,Lille,fr Ligue 1,17,2007,10,1,185,2.1,1,1,2,1,0,0,0,0,0.49,0.49,0.97,0.49,0.97,Matches
698,Habib Diarra,sn SEN,MF,Sunderland,eng Premier League,21,2004,20,15,1405,15.6,2,2,4,1,1,1,6,0,0.13,0.13,0.26,0.06,0.19,Matches
699,Moussa Diarra,ml MLI,DF,Alavés,es La Liga,24,2000,3,3,216,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
700,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,28,1997,26,24,2141,23.8,2,0,2,2,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches
701,Alassane Diatta,sn SEN,MF,Villarreal,es La Liga,20,2005,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
702,Bane Diatta,fr FRA,MF,Angers,fr Ligue 1,17,2008,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
703,Krépin Diatta,sn SEN,"MF,DF",Monaco,fr Ligue 1,26,1999,18,10,1013,11.3,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
704,Mory Diaw,sn SEN,GK,Le Havre,fr Ligue 1,32,1993,30,30,2655,29.5,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches
705,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,es La Liga,25,1999,30,13,1257,14.0,1,6,7,1,0,0,2,0,0.07,0.43,0.50,0.07,0.50,Matches
706,Daniel Díaz,es ESP,FW,Real Sociedad,es La Liga,19,2006,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
707,Julio Diaz,es ESP,DF,Atlético Madrid,es La Liga,20,2005,4,4,310,3.4,0,1,1,0,0,0,2,0,0.00,0.29,0.29,0.00,0.29,Matches
708,Junior Diaz,ci CIV,DF,Brest,fr Ligue 1,22,2003,20,17,1562,17.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
709,Luis Díaz,co COL,MF,Bayern Munich,de Bundesliga,28,1997,32,27,2447,27.2,15,14,29,15,0,0,7,1,0.55,0.51,1.07,0.55,1.07,Matches
710,Pedro Díaz,es ESP,MF,Rayo Vallecano,es La Liga,27,1998,34,21,1870,20.8,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches
711,Tyler Dibling,eng ENG,MF,Everton,eng Premier League,19,2006,14,4,358,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
712,Nouha Dicko,ml MLI,"FW,MF",Paris FC,fr Ligue 1,33,1992,8,0,72,0.8,1,1,2,1,0,0,0,0,1.25,1.25,2.50,1.25,2.50,Matches
713,Yaya Diémé,sn SEN,FW,Strasbourg,fr Ligue 1,17,2007,3,2,154,1.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
714,Bamba Dieng,sn SEN,FW,Lorient,fr Ligue 1,25,2000,22,15,1212,13.5,10,1,11,9,1,2,2,0,0.74,0.07,0.82,0.67,0.74,Matches
715,Eric Dier,eng ENG,DF,Monaco,fr Ligue 1,31,1994,9,7,688,7.6,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches
716,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,32,1993,31,21,1852,20.6,0,6,6,0,0,0,3,0,0.00,0.29,0.29,0.00,0.29,Matches
717,Kevin Diks,id IDN,DF,Gladbach,de Bundesliga,28,1996,30,28,2464,27.4,5,0,5,1,4,4,6,0,0.18,0.00,0.18,0.04,0.04,Matches
718,Federico Dimarco,it ITA,MF,Inter,it Serie A,27,1997,35,30,2698,30.0,7,16,23,7,0,0,3,0,0.23,0.53,0.77,0.23,0.77,Matches
719,Stole Dimitrievski,mk MKD,GK,Valencia,es La Liga,31,1993,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
720,Junior Dina Ebimbe,cm CMR,MF,Brest,fr Ligue 1,24,2000,27,15,1165,12.9,5,0,5,5,0,0,3,0,0.39,0.00,0.39,0.39,0.39,Matches
721,Eren Dinkçi,de GER,"MF,FW",Heidenheim,de Bundesliga,23,2001,14,13,1131,12.6,3,1,4,3,0,0,3,0,0.24,0.08,0.32,0.24,0.32,Matches
722,Eren Dinkçi,de GER,MF,Freiburg,de Bundesliga,23,2001,8,3,248,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
723,Sinaly Diomande,ci CIV,DF,Auxerre,fr Ligue 1,24,2001,24,24,2131,23.7,2,2,4,2,0,0,4,1,0.08,0.08,0.17,0.08,0.17,Matches
724,Yan Diomandé,ci CIV,"FW,MF",RB Leipzig,de Bundesliga,18,2006,33,28,2472,27.5,12,8,20,12,0,0,2,0,0.44,0.29,0.73,0.44,0.73,Matches
725,Issa Diop,ma MAR,DF,Fulham,eng Premier League,28,1997,13,8,816,9.1,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
726,Sérigné Diop,sn SEN,FW,Brest,fr Ligue 1,20,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
727,Sofiane Diop,ma MAR,"MF,FW",Nice,fr Ligue 1,25,2000,33,26,2130,23.7,8,2,10,6,2,2,5,0,0.34,0.08,0.42,0.25,0.34,Matches
728,Andy Diouf,fr FRA,MF,Inter,it Serie A,22,2003,19,4,493,5.5,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
729,Andy Diouf,fr FRA,MF,Lens,fr Ligue 1,22,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
730,El Hadji Malick Diouf,sn SEN,"DF,MF",West Ham,eng Premier League,20,2004,32,30,2707,30.1,0,5,5,0,0,0,6,0,0.00,0.17,0.17,0.00,0.17,Matches
731,Yehvann Diouf,sn SEN,GK,Nice,fr Ligue 1,25,1999,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
732,Assane Dioussé,sn SEN,MF,Auxerre,fr Ligue 1,27,1997,15,1,219,2.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
733,Axel Disasi,fr FRA,DF,West Ham,eng Premier League,27,1998,14,14,1254,13.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
734,Matías Dituro,ar ARG,GK,Elche,es La Liga,38,1987,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
735,Djené,tg TOG,"DF,MF",Getafe,es La Liga,33,1991,34,32,2578,28.6,0,0,0,0,0,0,10,2,0.00,0.00,0.00,0.00,0.00,Matches
736,Harouna Djibrin,cm CMR,MF,Angers,fr Ligue 1,18,2006,15,1,336,3.7,2,1,3,2,0,0,2,0,0.54,0.27,0.80,0.54,0.80,Matches
737,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,32,1993,34,29,2525,28.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
738,Marko Dmitrović,rs SRB,GK,Espanyol,es La Liga,33,1992,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
739,Henrick Do Marcolino,fr FRA,FW,Rennes,fr Ligue 1,19,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
740,Ritsu Doan,jp JPN,MF,Frankfurt,de Bundesliga,27,1998,31,28,2364,26.3,5,5,10,5,0,0,5,0,0.19,0.19,0.38,0.19,0.38,Matches
741,Dodô,br BRA,"DF,MF",Fiorentina,it Serie A,26,1998,36,36,3134,34.8,1,2,3,1,0,0,7,0,0.03,0.06,0.09,0.03,0.09,Matches
